2022-10-27 18:28:38,416 DEBUG   SenderThread:59990 [sender.py:send():302] send: exit
2022-10-27 18:28:38,416 INFO    SenderThread:59990 [sender.py:send_exit():438] handling exit code: 0
2022-10-27 18:28:38,417 INFO    SenderThread:59990 [sender.py:send_exit():440] handling runtime: 8
2022-10-27 18:28:38,417 INFO    SenderThread:59990 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-10-27 18:28:38,417 INFO    SenderThread:59990 [sender.py:send_exit():446] send defer
2022-10-27 18:28:38,417 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: poll_exit
2022-10-27 18:28:38,417 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: defer
2022-10-27 18:28:38,418 INFO    HandlerThread:59990 [handler.py:handle_request_defer():164] handle defer: 0
2022-10-27 18:28:38,418 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: defer
2022-10-27 18:28:38,418 INFO    SenderThread:59990 [sender.py:send_request_defer():455] handle sender defer: 0
2022-10-27 18:28:38,418 INFO    SenderThread:59990 [sender.py:transition_state():459] send defer: 1
2022-10-27 18:28:38,419 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: defer
2022-10-27 18:28:38,419 INFO    HandlerThread:59990 [handler.py:handle_request_defer():164] handle defer: 1
2022-10-27 18:28:38,654 INFO    Thread-12 :59990 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/prabinnepal/my_projects/MLOps/hydra_config/outputs/2022-10-27/18-28-22/wandb/run-20221027_182826-36ezp0o0/files/wandb-summary.json
2022-10-27 18:28:38,680 INFO    Thread-29 :59990 [upload_job.py:push():138] Uploaded file /var/folders/70/psz1472n2b72kktb0q19_w240000gn/T/tmp31zpe8vewandb/2jj2tqs0-media/table/conf_table_10_53e8eba8db34a3d4f73a.table.json
2022-10-27 18:28:39,020 DEBUG   SenderThread:59990 [sender.py:send_request():316] send_request: defer
2022-10-27 18:28:39,020 INFO    SenderThread:59990 [sender.py:send_request_defer():455] handle sender defer: 1
2022-10-27 18:28:39,020 INFO    SenderThread:59990 [sender.py:transition_state():459] send defer: 2
2022-10-27 18:28:39,021 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: poll_exit
2022-10-27 18:28:39,021 DEBUG   HandlerThread:59990 [handler.py:handle_request():141] handle_request: defer
2022-10-27 18:28:39,021 INFO    HandlerThread:59990 [handler.py:handle_request_defer():164] handle defer: 2
